Item_ID,SKU_Code,Category,Supplier,Daily_Demand,Lead_Time_Days,Current_Inventory,Safety_Stock,Reorder_Point,Unit_Cost,Stockout_Risk_Score,Warehouse
3349,SKU-03349,Home,Supplier_A,126,8,488,111,97,726.65,0.36,WH3
3350,SKU-03350,Electronics,Supplier_C,147,14,725,201,199,860.61,0.937,WH3
3351,SKU-03351,Clothing,Supplier_B,79,2,385,22,392,787.62,0.479,WH2
3352,SKU-03352,Grocery,Supplier_B,35,10,791,45,257,1154.54,0.02,WH1
3353,SKU-03353,Clothing,Supplier_C,96,7,258,79,110,203.93,0.348,WH1
3354,SKU-03354,Home,Supplier_C,194,12,643,298,380,1944.5,0.13,WH2
3355,SKU-03355,Electronics,Supplier_C,160,5,600,114,166,1876.08,0.363,WH2
3356,SKU-03356,Home,Supplier_A,157,7,580,213,288,1872.09,0.608,WH1
3357,SKU-03357,Electronics,Supplier_A,96,6,682,64,97,1764.59,0.023,WH1
3358,SKU-03358,Beauty,Supplier_A,157,4,770,116,294,1337.64,0.87,WH3
3359,SKU-03359,Grocery,Supplier_C,79,8,415,150,342,481.16,0.61,WH3
3360,SKU-03360,Beauty,Supplier_C,96,4,414,234,54,146.49,0.295,WH1
3361,SKU-03361,Beauty,Supplier_A,133,14,646,45,149,243.68,0.311,WH2
3362,SKU-03362,Home,Supplier_B,191,14,94,142,254,681.79,0.466,WH2
3363,SKU-03363,Grocery,Supplier_A,46,3,117,34,229,1032.57,0.248,WH3
3364,SKU-03364,Electronics,Supplier_B,114,5,402,46,66,1986.84,0.004,WH2
3365,SKU-03365,Electronics,Supplier_C,166,8,642,28,139,899.11,0.027,WH2
3366,SKU-03366,Clothing,Supplier_C,198,6,389,44,157,1073.06,0.358,WH2
3367,SKU-03367,Electronics,Supplier_A,22,10,304,15,239,1405.56,0.124,WH2
3368,SKU-03368,Home,Supplier_A,81,11,275,208,229,402.43,0.022,WH3
3369,SKU-03369,Beauty,Supplier_C,137,8,328,43,298,1869.01,0.859,WH2
3370,SKU-03370,Beauty,Supplier_A,24,13,648,65,300,1081.62,0.274,WH1
3371,SKU-03371,Beauty,Supplier_C,198,10,195,265,69,588.7,0.503,WH3
3372,SKU-03372,Grocery,Supplier_C,131,10,247,220,146,1873.46,0.179,WH2
3373,SKU-03373,Electronics,Supplier_B,79,13,366,106,271,1269.63,0.047,WH2
3374,SKU-03374,Home,Supplier_A,66,3,637,291,193,993.19,0.745,WH2
3375,SKU-03375,Grocery,Supplier_C,36,2,361,250,56,1181.3,0.125,WH3
3376,SKU-03376,Clothing,Supplier_A,190,12,258,179,399,1509.19,0.026,WH2
3377,SKU-03377,Home,Supplier_B,182,5,631,236,371,351.35,0.587,WH3
3378,SKU-03378,Home,Supplier_B,170,5,707,136,317,1736.42,0.013,WH1
3379,SKU-03379,Home,Supplier_A,187,14,369,289,345,1921.04,0.436,WH2
3380,SKU-03380,Beauty,Supplier_A,32,3,474,30,50,1155.65,0.289,WH3
3381,SKU-03381,Home,Supplier_C,78,4,460,255,107,1380.43,0.319,WH1
3382,SKU-03382,Electronics,Supplier_B,85,4,780,99,313,1726.68,0.004,WH3
3383,SKU-03383,Home,Supplier_B,26,6,607,15,139,780.88,0.964,WH2
3384,SKU-03384,Beauty,Supplier_B,175,2,534,275,124,1986.02,0.517,WH3
3385,SKU-03385,Home,Supplier_A,168,10,100,106,390,1376.98,0.573,WH2
3386,SKU-03386,Clothing,Supplier_C,100,9,380,159,310,876.8,0.666,WH3
3387,SKU-03387,Clothing,Supplier_A,126,9,307,89,331,1370.81,0.798,WH1
3388,SKU-03388,Beauty,Supplier_A,127,4,27,26,390,1067.28,0.608,WH2
3389,SKU-03389,Electronics,Supplier_A,56,3,106,147,378,267.7,0.762,WH1
3390,SKU-03390,Electronics,Supplier_C,168,2,305,149,292,1601.94,0.449,WH2
3391,SKU-03391,Grocery,Supplier_A,160,13,418,49,371,1150.53,0.371,WH3
3392,SKU-03392,Beauty,Supplier_B,82,7,93,177,168,1601.9,0.823,WH1
3393,SKU-03393,Home,Supplier_B,190,14,458,83,96,352.08,0.865,WH2
3394,SKU-03394,Beauty,Supplier_B,168,11,142,83,217,1099.8,0.138,WH1
3395,SKU-03395,Grocery,Supplier_C,74,2,396,59,397,1544.92,0.543,WH1
3396,SKU-03396,Beauty,Supplier_A,141,12,162,19,76,1977.19,0.684,WH2
3397,SKU-03397,Beauty,Supplier_C,25,6,177,112,345,1774.57,0.084,WH3
3398,SKU-03398,Grocery,Supplier_A,68,10,449,113,50,1735.48,0.93,WH1
3399,SKU-03399,Electronics,Supplier_B,80,12,467,299,223,532.55,0.52,WH2
3400,SKU-03400,Home,Supplier_A,65,10,429,289,216,1684.07,0.645,WH1
3401,SKU-03401,Grocery,Supplier_A,99,14,390,151,67,380.1,0.178,WH1
3402,SKU-03402,Clothing,Supplier_A,44,13,128,179,140,436.31,0.264,WH3
3403,SKU-03403,Electronics,Supplier_C,188,5,726,22,352,264.73,0.121,WH2
3404,SKU-03404,Clothing,Supplier_A,8,8,55,166,251,1722.31,0.264,WH2
3405,SKU-03405,Electronics,Supplier_A,35,12,109,183,70,261.1,0.492,WH1
3406,SKU-03406,Home,Supplier_A,159,8,434,171,205,319.32,0.834,WH3
3407,SKU-03407,Home,Supplier_C,190,5,315,141,63,529.48,0.534,WH3
3408,SKU-03408,Beauty,Supplier_C,157,6,732,37,69,1166.69,0.244,WH3
3409,SKU-03409,Clothing,Supplier_C,73,12,65,92,293,1766.35,0.045,WH2
3410,SKU-03410,Electronics,Supplier_A,74,10,507,278,222,865.54,0.622,WH2
3411,SKU-03411,Home,Supplier_B,9,8,638,260,171,1115.26,0.42,WH1
3412,SKU-03412,Grocery,Supplier_B,119,8,189,115,233,374.65,0.984,WH3
3413,SKU-03413,Home,Supplier_B,95,11,165,270,357,568.59,0.78,WH3
3414,SKU-03414,Grocery,Supplier_A,12,8,439,23,117,311.16,0.808,WH2
3415,SKU-03415,Electronics,Supplier_B,13,10,709,89,342,849.34,0.012,WH1
3416,SKU-03416,Home,Supplier_B,19,6,592,169,387,1201.15,0.778,WH2
3417,SKU-03417,Home,Supplier_B,109,7,22,187,208,603.84,0.195,WH2
3418,SKU-03418,Electronics,Supplier_A,11,4,613,164,98,1699.69,0.586,WH1
3419,SKU-03419,Home,Supplier_B,76,2,282,44,230,1963.41,0.447,WH3
3420,SKU-03420,Grocery,Supplier_B,119,12,340,268,344,284.3,0.572,WH3
3421,SKU-03421,Home,Supplier_A,19,13,626,269,397,84.83,0.133,WH1
3422,SKU-03422,Clothing,Supplier_C,169,3,595,144,190,1590.06,0.457,WH3
3423,SKU-03423,Beauty,Supplier_B,87,9,265,140,67,421.75,0.037,WH1
3424,SKU-03424,Grocery,Supplier_C,43,14,608,90,189,738.64,0.041,WH1
3425,SKU-03425,Clothing,Supplier_B,138,2,496,68,121,818.75,0.658,WH2
3426,SKU-03426,Electronics,Supplier_A,61,11,278,83,291,1837.37,0.952,WH3
3427,SKU-03427,Grocery,Supplier_C,96,8,112,248,310,1334.73,0.777,WH3
3428,SKU-03428,Beauty,Supplier_C,85,6,552,138,312,129.19,0.469,WH1
3429,SKU-03429,Beauty,Supplier_C,151,14,593,147,192,78.88,0.056,WH2
3430,SKU-03430,Electronics,Supplier_C,131,7,358,112,244,439.16,0.045,WH2
3431,SKU-03431,Electronics,Supplier_B,195,9,279,18,195,670.44,0.158,WH3
3432,SKU-03432,Grocery,Supplier_B,163,5,256,241,343,994.82,0.976,WH1
3433,SKU-03433,Home,Supplier_C,79,7,160,108,75,1683.79,0.399,WH3
3434,SKU-03434,Electronics,Supplier_B,83,12,698,227,108,663.89,0.843,WH3
3435,SKU-03435,Home,Supplier_C,14,4,499,246,101,784.25,0.705,WH2
3436,SKU-03436,Clothing,Supplier_C,111,8,598,231,198,692.21,0.605,WH2
3437,SKU-03437,Beauty,Supplier_A,91,3,369,177,156,67.48,0.948,WH2
3438,SKU-03438,Home,Supplier_C,71,13,589,71,367,1912.64,0.23,WH2
3439,SKU-03439,Beauty,Supplier_B,66,9,743,19,108,321.04,0.455,WH1
3440,SKU-03440,Home,Supplier_C,135,14,149,243,307,610.95,0.865,WH3
3441,SKU-03441,Clothing,Supplier_A,150,8,556,96,330,302.14,0.552,WH2
3442,SKU-03442,Electronics,Supplier_B,157,13,30,276,68,1006.56,0.246,WH3
3443,SKU-03443,Clothing,Supplier_A,111,13,276,213,215,1867.72,0.209,WH1
3444,SKU-03444,Electronics,Supplier_A,152,9,388,250,74,246.37,0.753,WH2
3445,SKU-03445,Electronics,Supplier_C,190,3,413,65,53,909.75,0.013,WH1
3446,SKU-03446,Beauty,Supplier_A,97,4,612,119,52,93.63,0.914,WH2
3447,SKU-03447,Clothing,Supplier_A,90,13,438,58,76,1553.25,0.018,WH3
3448,SKU-03448,Home,Supplier_B,182,5,38,252,395,1300.39,0.631,WH1
3449,SKU-03449,Clothing,Supplier_A,125,13,129,25,268,1414.41,0.605,WH2
3450,SKU-03450,Beauty,Supplier_C,83,10,456,82,93,971.06,0.578,WH3
3451,SKU-03451,Electronics,Supplier_C,14,13,524,211,261,1819.88,0.474,WH3
3452,SKU-03452,Beauty,Supplier_C,153,13,53,102,101,848.64,0.852,WH3
3453,SKU-03453,Grocery,Supplier_A,33,6,307,146,202,1052.47,0.659,WH2
3454,SKU-03454,Grocery,Supplier_B,100,7,274,42,251,1405.81,0.782,WH3
3455,SKU-03455,Home,Supplier_C,14,2,657,97,370,1065.09,0.116,WH3
3456,SKU-03456,Beauty,Supplier_A,17,5,740,212,60,419.2,0.05,WH2
3457,SKU-03457,Home,Supplier_C,51,5,153,48,117,668.29,0.029,WH1
3458,SKU-03458,Home,Supplier_C,155,11,518,123,276,229.97,0.147,WH3
3459,SKU-03459,Grocery,Supplier_B,54,9,416,256,170,893.6,0.667,WH2
3460,SKU-03460,Home,Supplier_C,136,9,506,217,382,1238.31,0.494,WH1
3461,SKU-03461,Grocery,Supplier_B,120,11,617,220,64,281.13,0.752,WH3
3462,SKU-03462,Electronics,Supplier_A,117,7,606,68,106,1279.64,0.192,WH2
3463,SKU-03463,Beauty,Supplier_C,199,9,666,165,379,1791.1,0.367,WH2
3464,SKU-03464,Home,Supplier_A,89,10,704,131,113,708.56,0.888,WH3
3465,SKU-03465,Grocery,Supplier_A,57,6,232,129,279,482.96,0.936,WH1
3466,SKU-03466,Clothing,Supplier_A,134,2,369,71,60,1791.36,0.922,WH1
3467,SKU-03467,Home,Supplier_C,72,2,38,167,170,1399.29,0.818,WH1
3468,SKU-03468,Electronics,Supplier_B,197,3,138,49,273,255.52,0.688,WH3
3469,SKU-03469,Electronics,Supplier_C,83,3,321,251,274,845.82,0.914,WH3
3470,SKU-03470,Clothing,Supplier_A,61,6,304,49,174,1364.47,0.714,WH1
3471,SKU-03471,Grocery,Supplier_B,101,8,246,199,197,1170.05,0.954,WH1
3472,SKU-03472,Home,Supplier_A,139,8,526,243,277,1256.17,0.025,WH1
3473,SKU-03473,Grocery,Supplier_B,151,5,520,24,79,1155.91,0.922,WH1
3474,SKU-03474,Electronics,Supplier_C,176,14,231,133,59,1606.22,0.556,WH2
3475,SKU-03475,Grocery,Supplier_B,67,5,375,237,103,674.83,0.112,WH3
3476,SKU-03476,Electronics,Supplier_C,69,12,720,289,235,1431.5,0.215,WH1
3477,SKU-03477,Grocery,Supplier_A,43,11,506,57,256,1982.6,0.852,WH2
3478,SKU-03478,Clothing,Supplier_B,113,4,340,198,304,810.42,0.506,WH1
3479,SKU-03479,Beauty,Supplier_A,30,12,682,56,206,1592.54,0.983,WH1
3480,SKU-03480,Clothing,Supplier_B,176,3,242,193,178,529.91,0.118,WH2
3481,SKU-03481,Clothing,Supplier_C,16,4,659,114,107,599.7,0.413,WH1
3482,SKU-03482,Beauty,Supplier_B,154,9,779,256,244,1872.98,0.332,WH1
3483,SKU-03483,Beauty,Supplier_B,81,2,582,273,125,100.58,0.516,WH2
3484,SKU-03484,Home,Supplier_C,146,5,210,215,138,473.98,0.633,WH2
3485,SKU-03485,Home,Supplier_C,90,8,519,27,130,991.7,0.662,WH2
3486,SKU-03486,Clothing,Supplier_C,34,6,514,260,235,833.6,0.001,WH2
3487,SKU-03487,Clothing,Supplier_B,176,3,256,247,375,1276.88,0.089,WH2
3488,SKU-03488,Electronics,Supplier_A,170,2,41,75,317,425.81,0.035,WH1
3489,SKU-03489,Electronics,Supplier_B,191,7,641,159,128,187.57,0.865,WH3
3490,SKU-03490,Home,Supplier_B,174,14,346,202,194,770.2,0.313,WH2
3491,SKU-03491,Home,Supplier_A,56,14,564,156,178,1072.49,0.367,WH3
3492,SKU-03492,Electronics,Supplier_C,67,6,146,192,63,1145.9,0.45,WH1
3493,SKU-03493,Electronics,Supplier_B,193,4,384,115,168,1222.91,0.849,WH2
3494,SKU-03494,Grocery,Supplier_A,124,12,63,245,51,1119.89,0.014,WH3
3495,SKU-03495,Grocery,Supplier_C,109,12,538,135,53,529.22,0.119,WH3
3496,SKU-03496,Electronics,Supplier_C,166,12,147,188,293,1540.87,0.685,WH3
3497,SKU-03497,Grocery,Supplier_B,43,10,622,22,115,221.17,0.964,WH3
3498,SKU-03498,Beauty,Supplier_C,45,4,149,240,295,436.79,0.643,WH3
3499,SKU-03499,Home,Supplier_C,125,3,548,37,139,1491.79,0.261,WH2
3500,SKU-03500,Home,Supplier_A,112,6,340,270,227,595.47,0.52,WH2
3501,SKU-03501,Electronics,Supplier_A,169,10,205,109,109,1012.27,0.975,WH2
3502,SKU-03502,Clothing,Supplier_C,69,9,641,197,281,688.04,0.528,WH3
3503,SKU-03503,Electronics,Supplier_A,122,7,367,128,225,1038.61,0.374,WH3
3504,SKU-03504,Grocery,Supplier_C,83,4,500,55,216,725.98,0.383,WH1
3505,SKU-03505,Clothing,Supplier_B,164,7,694,77,247,1988.71,0.967,WH3
3506,SKU-03506,Grocery,Supplier_A,12,6,606,180,109,747.08,0.719,WH1
3507,SKU-03507,Beauty,Supplier_C,101,2,730,205,132,1272.75,0.687,WH1
3508,SKU-03508,Grocery,Supplier_C,22,6,380,29,123,1782.27,0.232,WH2
3509,SKU-03509,Beauty,Supplier_A,177,8,306,120,360,1293.97,0.559,WH3
3510,SKU-03510,Beauty,Supplier_A,100,10,201,155,75,1153.42,0.357,WH3
3511,SKU-03511,Grocery,Supplier_B,37,13,470,201,292,1160,0.24,WH1
3512,SKU-03512,Grocery,Supplier_C,9,2,116,238,372,1018.1,0.896,WH1
3513,SKU-03513,Beauty,Supplier_B,131,4,582,21,165,1624.78,0.383,WH3
3514,SKU-03514,Clothing,Supplier_B,78,9,333,226,372,148.33,0.283,WH1
3515,SKU-03515,Beauty,Supplier_B,130,7,565,88,229,1776,0.932,WH3
3516,SKU-03516,Home,Supplier_A,168,14,40,45,311,1193.27,0.197,WH3
3517,SKU-03517,Beauty,Supplier_B,155,6,715,273,163,1705.3,0.746,WH1
3518,SKU-03518,Clothing,Supplier_A,172,14,595,37,315,70.27,0.653,WH2
3519,SKU-03519,Home,Supplier_A,9,11,516,95,87,1745.09,0.92,WH3
3520,SKU-03520,Electronics,Supplier_B,38,3,422,197,126,284.27,0.832,WH1
3521,SKU-03521,Electronics,Supplier_B,28,4,143,263,151,1456.38,0.705,WH1
3522,SKU-03522,Clothing,Supplier_C,149,13,632,89,61,862.22,0.315,WH1
3523,SKU-03523,Beauty,Supplier_B,99,3,138,195,351,1378.09,0.496,WH3
3524,SKU-03524,Grocery,Supplier_C,75,2,609,14,98,1274.97,0.944,WH3
3525,SKU-03525,Clothing,Supplier_B,96,8,712,55,303,368.62,0.023,WH3
3526,SKU-03526,Home,Supplier_B,129,4,730,111,396,1053.5,0.794,WH1
3527,SKU-03527,Home,Supplier_B,26,8,496,11,298,590.6,0.252,WH2
3528,SKU-03528,Electronics,Supplier_B,19,13,721,226,121,1142.85,0.185,WH2
3529,SKU-03529,Home,Supplier_C,105,8,122,34,246,1489.11,0.232,WH3
3530,SKU-03530,Clothing,Supplier_C,19,9,352,266,302,208.45,0.06,WH3
3531,SKU-03531,Home,Supplier_B,157,2,478,232,348,1055.74,0.992,WH3
3532,SKU-03532,Clothing,Supplier_B,57,6,149,78,271,1254.38,0.87,WH2
3533,SKU-03533,Grocery,Supplier_C,153,11,772,206,109,625.97,0.521,WH2
3534,SKU-03534,Electronics,Supplier_A,106,10,153,281,206,1908.36,0.715,WH3
3535,SKU-03535,Home,Supplier_A,198,13,176,191,391,1064.59,0.557,WH1
3536,SKU-03536,Clothing,Supplier_A,117,12,444,27,251,405.91,0.812,WH2
3537,SKU-03537,Beauty,Supplier_C,36,8,454,116,316,260.19,0.845,WH3
3538,SKU-03538,Electronics,Supplier_C,25,2,408,26,84,1106.24,0.233,WH2
3539,SKU-03539,Grocery,Supplier_A,176,9,337,134,304,781.71,0.46,WH1
3540,SKU-03540,Clothing,Supplier_A,87,4,689,91,72,425.47,0.635,WH1
3541,SKU-03541,Grocery,Supplier_B,198,14,524,13,214,109.86,0.978,WH2
3542,SKU-03542,Grocery,Supplier_C,18,5,209,124,77,1154.87,0.683,WH3
3543,SKU-03543,Home,Supplier_C,19,5,631,146,363,1217.27,0.898,WH2
3544,SKU-03544,Home,Supplier_A,152,11,430,296,102,326.52,0.846,WH3
3545,SKU-03545,Clothing,Supplier_A,38,13,71,237,333,1223.39,0.582,WH2
3546,SKU-03546,Beauty,Supplier_C,168,9,580,25,347,1906.35,0.894,WH1
3547,SKU-03547,Clothing,Supplier_B,87,2,465,221,134,1957.68,0.377,WH2
3548,SKU-03548,Beauty,Supplier_A,13,9,631,255,398,1782.56,0.379,WH3
3549,SKU-03549,Grocery,Supplier_C,162,10,463,295,173,1623.8,0.781,WH3
3550,SKU-03550,Electronics,Supplier_C,81,10,401,291,256,458.27,0.135,WH1
3551,SKU-03551,Clothing,Supplier_B,195,6,782,186,214,355.05,0.306,WH3
3552,SKU-03552,Clothing,Supplier_B,167,5,393,40,96,917.65,0.609,WH3
3553,SKU-03553,Beauty,Supplier_A,145,5,585,59,205,1258.28,0.42,WH1
3554,SKU-03554,Grocery,Supplier_A,178,10,394,152,315,1708.82,0.941,WH3
3555,SKU-03555,Grocery,Supplier_A,188,9,408,61,328,502.33,0.959,WH3
3556,SKU-03556,Beauty,Supplier_C,13,11,668,242,54,985.31,0.503,WH2
3557,SKU-03557,Grocery,Supplier_A,40,11,693,175,131,1312.51,0.539,WH2
3558,SKU-03558,Home,Supplier_C,121,13,498,47,168,918.91,0.725,WH2
3559,SKU-03559,Electronics,Supplier_A,7,8,423,29,311,935.68,0.457,WH2
3560,SKU-03560,Clothing,Supplier_B,23,13,612,108,174,488.98,0.19,WH2
3561,SKU-03561,Electronics,Supplier_B,160,4,487,224,352,1973.99,0.747,WH2
3562,SKU-03562,Clothing,Supplier_C,27,5,751,53,264,976.63,0.738,WH2
3563,SKU-03563,Home,Supplier_B,108,10,616,120,77,1088.85,0.245,WH1
3564,SKU-03564,Grocery,Supplier_C,139,14,524,98,318,476.19,0.833,WH2
3565,SKU-03565,Beauty,Supplier_C,109,9,102,127,74,1052.57,0.614,WH3
3566,SKU-03566,Home,Supplier_B,146,13,338,248,56,547.93,0.236,WH1
3567,SKU-03567,Electronics,Supplier_C,50,13,86,81,243,444.56,0.652,WH2
3568,SKU-03568,Beauty,Supplier_B,147,2,433,172,129,587.66,0.234,WH2
3569,SKU-03569,Grocery,Supplier_A,199,4,472,260,371,55.38,0.265,WH3
3570,SKU-03570,Home,Supplier_A,19,13,765,204,85,1161.79,0.848,WH1
3571,SKU-03571,Beauty,Supplier_B,55,11,217,69,307,805.59,0.929,WH3
3572,SKU-03572,Home,Supplier_B,114,3,278,107,162,1802.44,0.257,WH3
3573,SKU-03573,Home,Supplier_B,12,3,708,82,343,129.38,0.928,WH1
3574,SKU-03574,Grocery,Supplier_B,73,14,317,231,251,134.24,0.239,WH3
3575,SKU-03575,Clothing,Supplier_A,194,14,299,128,63,1777.45,0.117,WH1
3576,SKU-03576,Beauty,Supplier_C,183,9,319,191,204,296.96,0.058,WH3
3577,SKU-03577,Grocery,Supplier_C,67,7,148,227,134,54.21,0.242,WH1
3578,SKU-03578,Home,Supplier_A,72,13,517,265,189,398.88,0.385,WH2
3579,SKU-03579,Grocery,Supplier_C,148,13,457,97,146,1656.56,0.928,WH1
3580,SKU-03580,Clothing,Supplier_A,156,13,711,284,234,1615.29,0.242,WH3
3581,SKU-03581,Beauty,Supplier_C,10,14,311,35,391,713.26,0.365,WH3
3582,SKU-03582,Clothing,Supplier_B,123,7,226,130,238,1352.66,0.734,WH2
3583,SKU-03583,Electronics,Supplier_B,61,5,313,298,131,1039.14,0.302,WH2
3584,SKU-03584,Beauty,Supplier_B,35,2,706,39,349,1814.23,0.684,WH2
3585,SKU-03585,Clothing,Supplier_A,10,12,48,211,229,160.03,0.432,WH1
3586,SKU-03586,Home,Supplier_A,161,8,198,45,398,1635.7,0.196,WH1
3587,SKU-03587,Beauty,Supplier_C,71,9,60,134,154,382.67,0.734,WH1
3588,SKU-03588,Beauty,Supplier_C,135,3,489,232,259,813.66,0.027,WH1
3589,SKU-03589,Grocery,Supplier_C,160,3,211,244,378,424.32,0.292,WH1
3590,SKU-03590,Home,Supplier_A,78,2,363,133,298,1420.1,0.356,WH3
3591,SKU-03591,Electronics,Supplier_C,118,5,768,180,121,1372.74,0.458,WH3
3592,SKU-03592,Clothing,Supplier_B,101,7,756,190,210,1118.4,0.68,WH3
3593,SKU-03593,Grocery,Supplier_C,180,6,645,224,182,1411.42,0.459,WH1
3594,SKU-03594,Clothing,Supplier_B,84,5,297,127,289,1297.15,0.594,WH2
3595,SKU-03595,Electronics,Supplier_A,127,5,374,236,127,1564.06,0.596,WH3
3596,SKU-03596,Electronics,Supplier_B,142,11,548,46,107,516.84,0.373,WH3
3597,SKU-03597,Beauty,Supplier_B,37,8,105,105,174,886.38,0.934,WH1
3598,SKU-03598,Electronics,Supplier_B,199,8,336,129,60,345.67,0.956,WH1
3599,SKU-03599,Clothing,Supplier_A,144,3,712,21,76,887.71,0.582,WH1
3600,SKU-03600,Home,Supplier_A,189,14,356,131,256,1418.3,0.072,WH3
3601,SKU-03601,Home,Supplier_A,48,8,164,44,271,1398.21,0.491,WH2
3602,SKU-03602,Beauty,Supplier_A,17,3,334,260,361,1433.38,0.184,WH1
3603,SKU-03603,Clothing,Supplier_C,156,5,244,76,299,652.1,0.483,WH1
3604,SKU-03604,Clothing,Supplier_A,176,2,442,47,364,1341.32,0.188,WH2
3605,SKU-03605,Electronics,Supplier_B,61,6,73,289,257,766.56,0.704,WH2
3606,SKU-03606,Clothing,Supplier_A,100,2,87,239,158,1891.76,0.08,WH2
3607,SKU-03607,Grocery,Supplier_C,148,5,638,177,345,719.56,0.953,WH1
3608,SKU-03608,Electronics,Supplier_C,113,14,353,255,110,1225.89,0.195,WH1
3609,SKU-03609,Grocery,Supplier_C,124,10,96,88,171,1512.78,0.661,WH3
3610,SKU-03610,Beauty,Supplier_B,104,14,558,123,288,1817.49,0.917,WH3
3611,SKU-03611,Home,Supplier_A,153,13,174,226,155,903.96,0.248,WH3
3612,SKU-03612,Beauty,Supplier_A,115,9,91,209,328,752.95,0.934,WH3
3613,SKU-03613,Home,Supplier_A,55,7,520,251,85,888.55,0.389,WH3
3614,SKU-03614,Beauty,Supplier_B,25,9,466,22,87,681.21,0.961,WH3
3615,SKU-03615,Clothing,Supplier_B,64,6,711,216,121,1325.15,0.971,WH1
3616,SKU-03616,Grocery,Supplier_C,183,8,578,271,105,1868.8,0.188,WH3
3617,SKU-03617,Home,Supplier_C,25,9,773,106,216,295.84,0.831,WH1
3618,SKU-03618,Electronics,Supplier_A,111,8,378,80,270,1143.8,0.193,WH1
3619,SKU-03619,Grocery,Supplier_B,130,5,296,239,125,1800.42,0.226,WH2
3620,SKU-03620,Electronics,Supplier_B,138,6,332,41,259,245.22,0.084,WH1
3621,SKU-03621,Grocery,Supplier_A,77,14,124,259,260,1013.04,0.157,WH1
3622,SKU-03622,Grocery,Supplier_A,197,11,114,263,277,1737.2,0.632,WH1
3623,SKU-03623,Beauty,Supplier_C,80,7,238,268,274,1805.88,0.449,WH2
3624,SKU-03624,Home,Supplier_C,190,13,701,191,303,1052.99,0.791,WH1
3625,SKU-03625,Home,Supplier_C,82,12,147,175,205,98.66,0.332,WH2
3626,SKU-03626,Grocery,Supplier_A,138,7,219,13,198,256,0.969,WH3
3627,SKU-03627,Clothing,Supplier_A,69,14,351,154,367,1194.1,0.05,WH1
3628,SKU-03628,Clothing,Supplier_C,90,10,566,174,328,291.52,0.063,WH3
3629,SKU-03629,Electronics,Supplier_C,38,11,675,114,280,341.36,0.701,WH1
3630,SKU-03630,Electronics,Supplier_B,60,3,311,45,239,1555.63,0.888,WH2
3631,SKU-03631,Beauty,Supplier_B,79,7,85,178,274,1513.85,0.796,WH3
3632,SKU-03632,Grocery,Supplier_C,7,14,750,17,114,1693.41,0.49,WH1
3633,SKU-03633,Electronics,Supplier_C,174,4,587,95,157,256.18,0.27,WH1
3634,SKU-03634,Electronics,Supplier_B,194,3,676,106,129,436.38,0.013,WH2
3635,SKU-03635,Grocery,Supplier_C,10,7,423,39,182,1674.27,0.509,WH1
3636,SKU-03636,Beauty,Supplier_B,10,5,744,110,223,1456.12,0.476,WH3
3637,SKU-03637,Electronics,Supplier_B,195,6,625,76,113,1621.61,0.344,WH2
3638,SKU-03638,Beauty,Supplier_B,152,6,637,72,259,1980,0.578,WH3
3639,SKU-03639,Home,Supplier_A,153,4,615,41,346,1735.64,0.729,WH3
3640,SKU-03640,Beauty,Supplier_A,6,13,667,96,147,1064.9,0.701,WH1
3641,SKU-03641,Clothing,Supplier_C,94,5,165,220,221,656,0.263,WH1
3642,SKU-03642,Clothing,Supplier_B,60,4,780,60,138,1160.87,0.585,WH2
3643,SKU-03643,Beauty,Supplier_A,100,8,549,72,275,1295.24,0.149,WH2
3644,SKU-03644,Clothing,Supplier_C,14,2,421,89,192,703.86,0.122,WH2
3645,SKU-03645,Home,Supplier_C,91,7,144,241,245,1553.33,0.786,WH3
3646,SKU-03646,Grocery,Supplier_C,74,5,533,110,228,230.87,0.694,WH3
3647,SKU-03647,Clothing,Supplier_C,155,2,351,138,103,1569.82,0.768,WH3
3648,SKU-03648,Clothing,Supplier_C,117,2,499,28,245,112.4,0.152,WH3
3649,SKU-03649,Beauty,Supplier_B,34,6,731,103,266,1021.03,0.915,WH1
3650,SKU-03650,Home,Supplier_C,132,6,669,90,382,1729.8,0.133,WH2
3651,SKU-03651,Grocery,Supplier_B,82,11,734,112,347,218.67,0.87,WH1
3652,SKU-03652,Beauty,Supplier_A,169,8,417,163,74,1059.59,0.352,WH1
3653,SKU-03653,Beauty,Supplier_C,59,14,49,278,116,360.81,0.105,WH3
3654,SKU-03654,Home,Supplier_A,53,13,75,127,212,1794.89,0.287,WH2
3655,SKU-03655,Grocery,Supplier_B,38,5,650,288,161,1673.07,0.181,WH3
3656,SKU-03656,Home,Supplier_B,109,10,151,234,378,1871.14,0.491,WH3
3657,SKU-03657,Grocery,Supplier_A,176,5,250,277,255,1756.22,0.95,WH2
3658,SKU-03658,Home,Supplier_C,26,8,414,146,186,1486.28,0.328,WH2
3659,SKU-03659,Beauty,Supplier_C,35,6,171,235,328,410.53,0.612,WH1
3660,SKU-03660,Beauty,Supplier_A,139,6,521,238,214,639.88,0.892,WH3
3661,SKU-03661,Electronics,Supplier_A,109,7,525,117,320,1018.87,0.63,WH3
3662,SKU-03662,Clothing,Supplier_A,153,9,405,16,277,1198.35,0.362,WH3
3663,SKU-03663,Home,Supplier_C,20,6,552,137,176,1575.26,0.991,WH2
